,primaryTitle,isAdult,startYear,runtimeMinutes,genres,PolloRating
258103,DownLoad,0,2015,85,"Action,Fantasy,Sci-Fi",0.11165135796934145
287133,Mandala: The UFO Incident,0,2023,\N,"Drama,Sci-Fi",0.11165135796934145
238938,Being,0,2019,85,"Drama,Sci-Fi",0.1115919013798885
230137,Linko,0,2014,70,"Adventure,Drama,Sci-Fi",0.1115544484782424
69310,Split,0,2004,700,"Action,Crime,Sci-Fi",0.1115544484782424
179654,Harmony,0,2022,72,"Action,Horror,Sci-Fi",0.11153745298808392
176937,Meteoro: A Fuga,0,2021,84,"Sci-Fi,Thriller",0.1114905651396194
160281,The Palmer Supremacy,0,2014,101,Sci-Fi,0.1114720122039438
191059,The Oatmeal Man,0,2014,81,"Comedy,Horror,Sci-Fi",0.1114676592954445
164518,Willows Way,0,2008,82,"Sci-Fi,Thriller",0.11137806108495579
207592,The Parasite Doctor Suzune: Evolution,0,2011,72,"Sci-Fi,Thriller",0.1113588452453399
156513,No Time to Fear,0,2009,\N,"Horror,Sci-Fi,Thriller",0.11131765232914614
203001,Invasion of the Reptoids,0,2011,75,Sci-Fi,0.11130454178423196
208177,Kessler's Lab,0,2017,87,"Drama,Sci-Fi,Thriller",0.11127301006562562
168740,The Ghost Lights,0,2022,84,"Horror,Sci-Fi",0.11127301006562562
132389,Star Party,0,2005,97,"Horror,Sci-Fi",0.11122130547648183
72353,Prison Planet 2: The Armageddon,0,1994,\N,"Action,Comedy,Sci-Fi",0.11121179780023713
248397,Fighting the Sky,0,2018,97,"Action,Sci-Fi,Thriller",0.11119412248264318
234991,129,0,2023,86,"Action,Drama,Sci-Fi",0.11118357832275826
264735,Giantess Attack,0,2017,62,"Sci-Fi,Thriller",0.11117883664324835
241173,Infestation,0,2020,78,Sci-Fi,0.11116662835870145
264739,The Final Phase,0,2020,79,Sci-Fi,0.1110303515347729
49308,The Revenge of the Teenage Vixens from Outer Space,0,1985,83,"Comedy,Sci-Fi",0.11101457349993411
134602,Governmentia,0,2005,\N,Sci-Fi,0.11097757727810101
39331,Monismanien 1995,0,1975,97,"Drama,Sci-Fi",0.11097757727810101
141308,Jaane Hoga Kya,0,2006,155,"Action,Crime,Sci-Fi",0.11097638957354962
195694,Thomas Mao,0,2010,77,"Comedy,Fantasy,Sci-Fi",0.11092503460135585
87627,Los invisibles,0,1963,\N,"Comedy,Sci-Fi",0.11092503460135585
179837,TapeWorm,0,2009,115,"Horror,Sci-Fi",0.11092503460135585
127563,Crash Test,0,2004,81,"Sci-Fi,Thriller",0.11090767734238424
59551,Strange Horizons,0,1992,79,Sci-Fi,0.1108145277383009
27354,Un Martien à Paris,0,1961,87,"Comedy,Sci-Fi",0.11081452773830089
212599,Sado Tempest,0,2012,95,"Fantasy,Musical,Sci-Fi",0.1108105395394106
68434,Invaders from the Deep,0,1981,92,Sci-Fi,0.11076712890248765
197933,Cat Scratch Fever,0,2011,73,"Comedy,Sci-Fi",0.11070731414142086
199363,Amityville in Space,0,2022,\N,"Action,Horror,Sci-Fi",0.11066437061245997
234568,Project 42: The universal message,0,2015,107,Sci-Fi,0.11066392950842338
94098,Kotsos and the Extraterrestrials,0,1980,101,"Comedy,Sci-Fi",0.11062006941222095
173965,Algeny: the Genetic Factor,0,2007,96,"Sci-Fi,Thriller",0.11042305662983289
242661,Something in the Dark,0,2018,93,"Sci-Fi,Thriller",0.11042305662983289
210774,Sons of Steel - directors cut,0,2010,91,"Fantasy,Musical,Sci-Fi",0.1103560984918669
161022,Dark Reprieve,0,2008,80,"Mystery,Sci-Fi,Thriller",0.11034686460195883
267398,Kecksburg,0,2019,87,"Horror,Sci-Fi",0.11025698665853782
183219,Dreamover,0,2021,99,"Drama,Romance,Sci-Fi",0.11006808864476188
260103,SG3: Sword of the Samurai,0,2007,105,"Comedy,Sci-Fi",0.11006808864476188
205454,The V: Sacrifice of the Constellations,0,2011,144,"Adventure,Drama,Sci-Fi",0.11006808864476188
206610,Monolog,0,2010,82,"Drama,Sci-Fi,Thriller",0.11006808864476188
259698,The Generator,0,2017,72,Sci-Fi,0.11002969832297023
225682,Wisp,0,2013,76,"Horror,Sci-Fi,Thriller",0.10996544940284099
89038,Ché OVNI,0,1968,85,"Comedy,Sci-Fi",0.10996544940284099
170876,Sender,0,2020,110,Sci-Fi,0.10975604994935372
61572,Buljong,0,1995,74,"Drama,Sci-Fi",0.10968071224206126
127988,Borrowing Time,0,2004,110,"Adventure,Animation,Sci-Fi",0.10968071224206126
119045,Zoo Ship,0,1985,\N,Sci-Fi,0.10968071224206126
264991,World War Four,0,2019,86,"Action,Sci-Fi,Thriller",0.10957722275466533
166601,Chuck Lawson and the Night of the Invaders,0,2020,85,"Action,Comedy,Sci-Fi",0.10949816559911697
236714,Chronospunk! The Pursuit of Who?,0,2014,55,"Comedy,Music,Sci-Fi",0.1094872680143258
62895,Alien Species,0,1996,92,Sci-Fi,0.10943288812632268
228563,The Deathday Party,0,2014,82,"Horror,Sci-Fi,Thriller",0.10940917062289159
191238,I'm Not Jesus Mommy,0,2010,89,"Drama,Sci-Fi,Thriller",0.10938045243885683
68136,Playthings,1,1979,72,"Adult,Comedy,Sci-Fi",0.10931696068094213
111521,Je3 sedae: Ulemae 6,0,1989,88,"Action,Family,Sci-Fi",0.10931696068094213
271173,Spin State,0,2022,94,"Drama,Mystery,Sci-Fi",0.10926071362830311
209570,Bigfoot's Wild Weekend,0,2012,85,"Comedy,Sci-Fi",0.10926071362830311
173546,BTTF Project 85: The Back to the Future Fan Remake,0,2020,120,Sci-Fi,0.10926071362830311
281937,Revenge of the Sith Special Edition: Fan Film,0,2017,105,Sci-Fi,0.10926071362830311
40844,Battle of the Stars,0,1978,96,Sci-Fi,0.10920228759621879
132321,Rubicon,0,2004,82,"Animation,Sci-Fi",0.10919909992236397
52698,The New Gladiators,0,1988,\N,"Action,Adventure,Sci-Fi",0.10916704141520339
108506,Recoil,0,2001,90,"Horror,Sci-Fi,Thriller",0.10915634123566949
94227,Super-Coming,0,1995,\N,"Comedy,Musical,Sci-Fi",0.10907912485910731
195247,Mortifera,0,2010,81,"Fantasy,Sci-Fi,Thriller",0.10907912485910731
172291,Alien Invasion,0,2020,87,"Sci-Fi,Thriller",0.10907267483014738
271338,Night Zero,0,2018,81,"Horror,Sci-Fi,Thriller",0.10906189141338216
239579,Remnant,0,2014,\N,"Drama,Sci-Fi,War",0.10902993059382358
194024,Hamesima X,0,2010,91,"Drama,Sci-Fi,Thriller",0.10901445501726349
22004,King Dinosaur,0,1955,63,"Adventure,Sci-Fi",0.10894848991134405
112551,Bizon,0,1989,90,"Family,Sci-Fi",0.10892243695813617
228841,Headrush,0,2013,45,"Mystery,Sci-Fi,Thriller",0.10892243695813617
81192,L'inceneritore,0,1984,90,"Mystery,Sci-Fi",0.10892243695813617
190467,The Exile,0,2011,\N,"Action,Horror,Sci-Fi",0.10892243695813617
281765,How to Get from Here to There,0,2019,80,"Drama,Sci-Fi",0.10881242294531482
65085,Morella,0,1999,88,"Sci-Fi,Thriller",0.10880178724550256
118385,The Night Fisherman,0,2003,\N,"Mystery,Sci-Fi",0.10880178724550256
204607,Cassette,0,2010,75,Sci-Fi,0.10880178724550256
63469,Hungry for You,0,1996,92,"Sci-Fi,Thriller",0.10878319118744342
180559,The Day Today,0,2021,67,"Drama,Sci-Fi",0.1086678214333162
234022,He lepäävät Pohjoisessa,0,2013,88,"Adventure,Drama,Sci-Fi",0.1086678214333162
204987,The Time Surgeon,0,2007,63,"Drama,Sci-Fi",0.1086678214333162
196522,"Earth and Space Peace, Moona History 1",0,2010,73,"Action,Adventure,Sci-Fi",0.1086678214333162
62602,Die Sturzflieger,0,1995,117,"Comedy,Sci-Fi",0.10865144787420629
171739,Alien Presence,0,2009,86,"Sci-Fi,Thriller",0.10859965335258975
264172,Consensus Reality,0,2018,82,"Drama,Sci-Fi,Thriller",0.10857119154760704
104016,Mysterious Planet,0,1982,71,"Adventure,Sci-Fi",0.10857079810290393
225190,The Girl,0,2016,79,"Sci-Fi,Thriller",0.10855147939881875
228433,"Go, Stop, Murder",0,2013,100,"Drama,Fantasy,Sci-Fi",0.10855147939881875
219727,Endtime,0,2014,80,"Drama,Sci-Fi",0.10850021884917792
221980,Starship: Apocalypse,0,2014,86,"Action,Sci-Fi",0.10845508733185316
183107,The Parchene Conspiracy,0,2009,90,Sci-Fi,0.10844944028233892
111620,Fairie,0,2002,75,"Fantasy,Sci-Fi",0.10844944028233892
194720,All the President's Favorite Foods,0,2010,99,"Adventure,Comedy,Sci-Fi",0.10844944028233892
282581,Jurassic Galaxy,0,2018,74,"Action,Adventure,Sci-Fi",0.10837613160330459
259886,Soft Matter,0,2018,72,"Comedy,Horror,Sci-Fi",0.10831555401240738
168113,Apocalypse of Ice,0,2020,89,"Adventure,Sci-Fi",0.10831452910850008
187289,15 Till Midnight,0,2010,97,"Drama,Mystery,Sci-Fi",0.10824204015151745
281137,Last Call in the Dog House,0,2021,89,"Drama,Sci-Fi",0.10823499005912204
286807,Cult of Nightmares,0,2020,87,"Horror,Sci-Fi",0.1080835850910652
167827,Dust,0,2020,93,Sci-Fi,0.1080835850910652
70871,Cybernator,0,1991,85,"Action,Sci-Fi",0.1080713725795377
184941,Planet Dune,0,2021,86,"Adventure,Horror,Sci-Fi",0.10807102482412438
101499,Karla contra los jaguares,0,1974,\N,"Action,Adventure,Sci-Fi",0.10799830469184293
170777,3 Day Weekend,0,2009,\N,"Action,Horror,Sci-Fi",0.10796803216231984
229759,The Sector,0,2016,86,Sci-Fi,0.10792997211514012
53490,Deadly Reactor,0,1989,88,"Action,Sci-Fi,Western",0.10790887085962339
85067,Sex World Girls,1,1987,94,"Adult,Sci-Fi",0.10785270037136024
145776,Superwizja,0,1993,83,Sci-Fi,0.10785270037136024
68981,The Parasite,0,1997,80,"Horror,Sci-Fi,Thriller",0.1078338659445371
109890,Armageddon: The Final Challenge,0,1994,85,Sci-Fi,0.10779102771753536
262907,The God of Death,0,2017,110,"Action,Horror,Sci-Fi",0.10778821896211509
134217,Moebius 17,0,2005,\N,Sci-Fi,0.10776614041478418
101335,Rock and the Alien,0,1988,82,Sci-Fi,0.10771072180571763
135701,La dernière incarnation,0,2005,92,"Comedy,Horror,Sci-Fi",0.10771072180571763
273970,Enipheres,0,2020,\N,"Drama,Fantasy,Sci-Fi",0.10771072180571763
36104,The Cremators,0,1972,75,"Horror,Sci-Fi",0.10768375774367461
32750,The Omegans,0,1968,85,"Romance,Sci-Fi",0.10767344167698807
235779,The Rare Earth,0,2015,105,"Fantasy,Sci-Fi",0.1076156907833117
22808,Jungle Hell,0,1956,82,"Adventure,Sci-Fi",0.10749861170943482
147749,Adam's Package,0,2019,81,"Comedy,Sci-Fi",0.10738240781873476
270124,Nemesis 5: The New Model,0,2017,71,"Action,Sci-Fi",0.10737885119165633
62716,Vampire Vixens from Venus,0,1995,90,"Comedy,Horror,Sci-Fi",0.10736948047086241
138899,An American Cyborg,0,2002,73,"Action,Crime,Sci-Fi",0.10735254704622631
232752,The Third Wave,0,2014,\N,"Action,Mystery,Sci-Fi",0.10735254704622631
86213,The Eleventh Hour Guest,0,1945,\N,"Drama,Sci-Fi",0.10735254704622631
264889,Space People 2,0,2017,108,"Comedy,Sci-Fi",0.10734771017880403
94477,Ingenue,0,1999,\N,"Fantasy,Mystery,Sci-Fi",0.10734771017880403
266134,Another Plan from Outer Space,0,2018,98,"Drama,Sci-Fi,Thriller",0.10734771017880403
64379,Airboss II: Preemptive Strike,0,1998,88,"Action,Adventure,Sci-Fi",0.10733991846776475
158912,Chyornoe zerkalo po-russki,0,2019,76,Sci-Fi,0.10732937957765226
123417,Traveller: Red,0,2006,50,Sci-Fi,0.10732937957765226
244157,Anxietyville,0,2015,88,"Comedy,Drama,Sci-Fi",0.10732937957765226
221944,Dignity,0,2013,80,"Fantasy,Horror,Sci-Fi",0.10730962945636915
74291,Superlady,1,1977,55,"Adult,Sci-Fi",0.10730962945636915
151597,Anamnesis,0,2006,129,"Sci-Fi,Thriller",0.10730962945636915
117843,Secret War,0,2003,80,"Action,Adventure,Sci-Fi",0.10728635307306114
254039,Gun Caliber,0,2017,82,"Action,Comedy,Sci-Fi",0.10726389276754077
120329,El chupacabras,0,1996,90,"Horror,Sci-Fi",0.10724883735655101
246654,Sankofa,0,2014,77,Sci-Fi,0.10724747599913825
212923,Redshift,0,2013,116,"Drama,Sci-Fi,Thriller",0.10724747599913825
284943,Midnight Science,0,2021,86,Sci-Fi,0.10724747599913825
230923,Reconnect,0,2015,98,"Drama,Sci-Fi",0.10724747599913825
128647,Un marciano llamado deseo,0,2003,80,Sci-Fi,0.1071587960524395
70520,The Amazing Dr. Jekyll,1,1975,74,"Adult,Comedy,Sci-Fi",0.10711777069478835
182292,Bad Bones,0,2022,120,"Horror,Mystery,Sci-Fi",0.10711777069478835
109078,Narcosys,0,2000,85,"Action,Sci-Fi",0.10708784619148223
262371,Fallen Angels,0,2016,\N,"Sci-Fi,Thriller",0.10688638173768807
200641,The Fourth Reich,0,2011,85,Sci-Fi,0.10688638173768807
240612,Real Blood: The True Beginning,0,2015,89,"Action,Sci-Fi",0.10688638173768807
260568,Star Wars: The Dark Reckoning,0,2017,45,Sci-Fi,0.10688638173768807
2433,Madrid en el año 2000,0,1925,\N,Sci-Fi,0.10688638173768807
63771,My Uncle the Alien,0,1996,91,"Family,Fantasy,Sci-Fi",0.10687594588243716
64761,Future Fear,0,1997,77,"Action,Sci-Fi",0.1068692373321466
183152,Space,0,2021,101,Sci-Fi,0.10686729663817134
239730,God Tongue: Kiss gaman senshuken The Movie 2 Psychic Love,0,2014,\N,"Comedy,Sci-Fi",0.10686729663817134
104578,Savage Season,0,2001,\N,"Adventure,Sci-Fi",0.10683201777536576
242825,Consumed Static Air,0,2015,80,Sci-Fi,0.10683201777536576
191015,Rifftrax: The Matrix,0,2006,\N,"Action,Comedy,Sci-Fi",0.10683079191991593
71822,Prison Planet,0,1992,90,"Action,Sci-Fi",0.1068173858674973
213093,Skyhook,0,2012,97,"Crime,Sci-Fi",0.1067896702209928
231845,The Motherhood Archives,0,2013,91,"Documentary,Sci-Fi",0.1067896702209928
202631,Sturmaz (Acto y tempestad),0,2011,\N,Sci-Fi,0.1067896702209928
155186,Big Freaking Rat,0,2020,85,"Comedy,Horror,Sci-Fi",0.10670863003373936
231194,Green Frankenstein,0,2013,57,Sci-Fi,0.10667990216780465
212480,Koyakatsi,0,2014,\N,"Action,Sci-Fi",0.10667990216780462
275797,Exodus,0,2021,75,Sci-Fi,0.10666094046459217
205437,Plato's Reality Machine,0,2013,79,"Comedy,Drama,Sci-Fi",0.10658918416512421
149484,Wasteland,0,2011,80,"Action,Adventure,Sci-Fi",0.106569449618012
253134,Rendezvous,0,2016,91,"Drama,Sci-Fi",0.10646885998385773
218427,The Chasing World 4,0,2012,75,"Horror,Mystery,Sci-Fi",0.10646885998385773
175921,The Rejected,0,2018,60,Sci-Fi,0.1064649718395764
288322,The Connection,0,2021,86,Sci-Fi,0.1064595174868403
140190,Confinement,0,2005,104,"Action,Sci-Fi",0.10641367617900141
237779,Yesterday Last Year,0,2017,76,"Drama,Sci-Fi",0.10641367617900141
168474,Godzilla Apex,0,2021,165,"Adventure,Sci-Fi",0.10639717641784302
24676,Missile Monsters,0,1958,75,Sci-Fi,0.10633941333292128
121532,Candy Von Dewd and the Girls from Latexploitia,0,2002,55,"Fantasy,Sci-Fi",0.10627593957809231
214105,Alien Dawn,0,2012,86,"Action,Sci-Fi,Thriller",0.10622061175811966
188950,The Last Zombi Hunter,0,2010,75,"Action,Horror,Sci-Fi",0.10621094825309386
194166,Wendigo: Bound by Blood,0,2010,85,"Action,Horror,Sci-Fi",0.10593932055170822
69722,Twister's Revenge!,0,1988,90,"Action,Comedy,Sci-Fi",0.10592721811012523
123984,The Brother from Space,0,1988,90,Sci-Fi,0.10587254112529372
245983,Ekstrasens,0,1992,119,"Adventure,Sci-Fi",0.10582744450047481
220314,The Dead Experiment,0,2013,74,"Drama,Sci-Fi",0.10567516349862902
174016,Space Girls in Beverly Hills,0,2009,94,Sci-Fi,0.10567274506491788
151269,Ben David: Broken Sky,0,2007,90,"Action,Sci-Fi",0.10559834236535755
60106,Cyberteens in Love,0,1994,93,"Romance,Sci-Fi",0.10558544267486558
212353,2012 Countdown,0,2012,97,"Comedy,Mystery,Sci-Fi",0.10556683142672735
113809,Scorpion,0,1989,106,"Horror,Sci-Fi",0.10556683142672735
229442,Altered Perception,0,2017,79,"Fantasy,Mystery,Sci-Fi",0.10540598758715615
275452,RE-BECCA,0,2020,85,Sci-Fi,0.10534179847436241
177303,Power,0,2009,78,"Horror,Sci-Fi",0.10534179847436241
159058,Arkki,0,2019,107,Sci-Fi,0.10530648035681234
201905,Ulrike's Brain,0,2017,55,"Drama,Sci-Fi",0.10527621924454406
178020,BOX : Metaphor,0,2022,\N,"Sci-Fi,Thriller",0.10527621924454403
243721,Ulemae 8: Esperman gwa ulemae,0,1993,\N,"Action,Comedy,Sci-Fi",0.10527621924454403
232415,Nova Express,0,2009,180,Sci-Fi,0.10527621924454403
171023,The One,0,2020,92,"Comedy,Drama,Sci-Fi",0.10521214355749298
206685,The Interdimensional Connection,0,2022,63,Sci-Fi,0.10521214355749298
222656,Territory 8,0,2013,96,"Drama,Sci-Fi,Thriller",0.10519851093111222
123454,Balawis,0,1996,\N,"Action,Sci-Fi,Thriller",0.10518753281163057
112487,Kinnikuman: Ôabare! Seigi chôjin,0,1984,48,"Animation,Comedy,Sci-Fi",0.10518753281163057
200161,Robot Taekwon V 3tan! Sujung teukgongdae,0,1977,58,"Action,Animation,Sci-Fi",0.10515468881412827
241910,Ghawar the Football Player,0,1972,110,"Comedy,Romance,Sci-Fi",0.10515468881412827
153009,Beta,0,2007,\N,"Drama,Sci-Fi",0.10510494204205995
174695,God Raiga vs King Ohga,0,2021,84,Sci-Fi,0.10508363102996843
179867,Forestland,0,2021,\N,"Horror,Sci-Fi,Thriller",0.10508363102996843
60925,Replikator,0,1994,97,Sci-Fi,0.10502853099647594
202628,Solar Adventure,0,1985,62,"Action,Animation,Sci-Fi",0.105024418475907
65362,Spacejacked,0,1997,89,"Action,Sci-Fi",0.1049554136661091
224175,Synapse,0,2021,92,"Drama,Sci-Fi,Thriller",0.1049517714994738
226768,Enemy Empire,0,2013,97,"Adventure,Fantasy,Sci-Fi",0.10482150388297488
173236,Lunamancer,0,2021,71,"Fantasy,Sci-Fi",0.10480832493679051
103608,Superbabies: Baby Geniuses 2,0,2004,88,"Comedy,Family,Sci-Fi",0.1047865383277845
197700,Paramnesia,0,2011,85,"Action,Mystery,Sci-Fi",0.10473737579045975
108913,Altered Species,0,2001,91,"Horror,Sci-Fi,Thriller",0.1046037908512899
76844,Oss,0,1976,86,"Drama,Sci-Fi",0.10455899612057074
170356,Nova,0,2021,80,Sci-Fi,0.10442925694302259
185180,Mutation on Mars,0,2021,74,"Drama,Sci-Fi",0.10439956315710323
74140,Of Tomorrows Unknown,0,1991,\N,"Action,Sci-Fi",0.10432713350882492
167950,A Report on the Party and the Guests,0,2020,79,Sci-Fi,0.10431181139055998
136704,Project Grey,0,2007,90,"Sci-Fi,Thriller",0.10429602610663614
212902,Zona Invadida,0,2014,90,"Drama,Sci-Fi,Thriller",0.10429602610663613
271800,Strega,0,2019,85,"Action,Comedy,Sci-Fi",0.10429602610663613
227188,Last Son,0,2013,52,"Action,Drama,Sci-Fi",0.10428430862420895
100009,Hostile Environment,0,1999,96,"Action,Sci-Fi",0.10419727502620728
170813,Alien Invasion,0,2018,\N,Sci-Fi,0.1041966766299582
149597,Tremor Iê,0,2019,87,Sci-Fi,0.10413885350640961
30284,El rayo desintegrador,0,1966,81,"Adventure,Comedy,Sci-Fi",0.10413885350640961
111349,Cyber Seeker,0,1993,90,"Action,Sci-Fi",0.10402092853660362
178875,Jurassic Hunt,0,2021,84,"Action,Adventure,Sci-Fi",0.10401037451278607
208184,Transfer,0,2012,90,"Drama,Romance,Sci-Fi",0.10399777995103172
212592,"Matt Mercury, Plot of the Galactic Mastermind",0,2012,90,Sci-Fi,0.10399777995103172
190196,Rifftrax: Super Mario Bros.,0,2014,104,"Comedy,Sci-Fi",0.10399777995103172
203379,Space Transformer,0,1985,63,"Action,Animation,Sci-Fi",0.10392742034787754
27009,Der Mann mit dem Objektiv,0,1961,80,Sci-Fi,0.10388488081819744
235326,Revenge of the Lost,0,2020,100,"Drama,Horror,Sci-Fi",0.10387253632128345
270938,Instalado,0,2017,104,Sci-Fi,0.10387253632128345
54862,Firehead,0,1991,88,"Action,Sci-Fi,Thriller",0.10386766144293515
233976,Ebn-e-Batuta,0,2014,125,Sci-Fi,0.10385070495858068
215305,In Carcosa,0,2012,88,"Drama,Fantasy,Sci-Fi",0.10382329049263188
227309,Exodus,0,2013,74,Sci-Fi,0.10382329049263188
169845,TAWN-19,0,2020,64,"Comedy,Sci-Fi",0.10377008564209382
160433,Strangeville,0,2020,\N,Sci-Fi,0.10377008564209382
220921,Quarantine L.A.,0,2013,75,"Horror,Sci-Fi",0.10376912792296154
224387,Nocturne Six,0,2014,80,"Horror,Sci-Fi,Thriller",0.1037646972967626
132247,Kass kukub käppadele,0,1999,85,"Adventure,Sci-Fi,Thriller",0.10371089561046531
284097,Final Frequency,0,2021,91,"Action,Drama,Sci-Fi",0.10362086252168198
196624,Almost Human,0,2011,\N,"Horror,Mystery,Sci-Fi",0.10359349519507001
170681,Wesens,0,2020,90,"Mystery,Sci-Fi",0.10359349519507001
196404,Project-X,0,2010,80,"Horror,Sci-Fi",0.10359349519507001
157164,Iron Girl: Final Wars,0,2019,90,"Action,Sci-Fi",0.10347920432603726
208956,Capitan Basilico 2 - I Fantastici 4+4,0,2011,133,"Comedy,Fantasy,Sci-Fi",0.10335421737107255
37995,La casa,0,1976,105,"Drama,Sci-Fi",0.10335421737107255
166442,Warriors of the Apocalypse,0,2009,88,"Action,Sci-Fi,Thriller",0.10335074572168015
222562,Battle at Beaver Creek,0,2014,82,"Action,Sci-Fi,War",0.1033235023464318
156194,Sputum,0,2022,84,Sci-Fi,0.10327503221505546
112093,Daeng Chilly and Sang Light,0,1990,85,"Action,Family,Sci-Fi",0.10327503221505546
184664,The Basement,0,2020,94,"Drama,Sci-Fi",0.10325467582313734
262727,Oracle,0,2017,91,"Drama,Sci-Fi",0.10319838003887213
167938,The Nomad,0,2023,84,"Sci-Fi,Thriller",0.10319838003887213
9628,Flight to Fame,0,1938,67,"Action,Drama,Sci-Fi",0.10313248326001041
252636,The Doll,0,2017,81,"Fantasy,Horror,Sci-Fi",0.10311336118814703
176931,Resident Evil: Childhood,0,2020,54,"Horror,Sci-Fi",0.10297333705683913
118459,Death Ray on Coral Island,0,1980,\N,"Sci-Fi,Thriller",0.10297333705683913
188576,Alien Vengeance,0,2010,91,"Horror,Sci-Fi",0.10293674770577642
235546,Deadfall: Ground Zero,0,2018,\N,"Action,Horror,Sci-Fi",0.10293674770577642
151312,Xenoa,0,2007,\N,"Action,Fantasy,Sci-Fi",0.10293674770577642
147098,The Marked,0,2020,\N,"Drama,Sci-Fi",0.10280658538671933
31299,The Wild World of Batwoman,0,1966,70,"Comedy,Music,Sci-Fi",0.10279838129416886
81252,Starcrypt,0,1996,\N,"Action,Mystery,Sci-Fi",0.10279248143928296
163564,Hunting Grounds,0,2008,90,"Horror,Sci-Fi",0.10266002947559391
208799,Collision Moon,0,2021,\N,Sci-Fi,0.10245654025421921
150002,Shadowplay,0,2007,85,"Sci-Fi,Thriller",0.10240331981094403
252525,Returned,0,2015,90,Sci-Fi,0.10239334576881533
197877,"Hank, Aaron and the Alien from Outer Space",0,2009,107,"Comedy,Sci-Fi",0.10236866475925717
93827,Dangerous Stories,0,1989,105,"Horror,Sci-Fi",0.10236866475925717
163029,The Noble Experiment,0,1955,\N,"Comedy,Sci-Fi",0.10236866475925717
276279,Du wen,0,1992,91,"Drama,Horror,Sci-Fi",0.10232039640343443
11259,A Macabre Legacy,0,1940,83,"Horror,Mystery,Sci-Fi",0.10228597446577573
259648,Year Six,0,2014,56,Sci-Fi,0.10217747911720108
268392,The Invasion of Kelly,0,2017,\N,Sci-Fi,0.10215346613789417
282453,A Wakefield Project,0,2019,88,"Horror,Sci-Fi,Thriller",0.10214681312084753
207997,Star Battleship Wars,0,2021,\N,Sci-Fi,0.10212319222941454
115805,Galactic Raiders,0,2004,\N,Sci-Fi,0.10197484683264704
188809,The Defiled,0,2010,100,"Drama,Horror,Sci-Fi",0.10176492078825353
132627,Alien Incursion,0,2006,86,"Comedy,Horror,Sci-Fi",0.10174675321733198
232024,Space Clown,0,2016,70,"Comedy,Horror,Sci-Fi",0.10168787594135727
170879,Tethered,0,2021,87,"Drama,Mystery,Sci-Fi",0.10167519353830981
195153,Moon Crash,0,2022,89,"Adventure,Sci-Fi",0.10160910377417645
111692,Korean National Flower,0,1995,152,"Action,Mystery,Sci-Fi",0.10159709614687559
170525,Das Spiel Endet,0,2022,100,"Action,Crime,Sci-Fi",0.10159709614687559
264308,The Blue Hearts,0,2017,159,"Drama,Musical,Sci-Fi",0.10159709614687559
